@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
84,38,0,291,84,0.776,1,0.115502,1,0.884498,0.207084,0.79661,1.255319,0.000203
85,38,0,290,85,0.773333,1,0.115854,1,0.884146,0.20765,0.794189,1.259146,0.000204
86,38,0,289,86,0.770667,1,0.116208,1,0.883792,0.208219,0.791768,1.262997,0.000207
87,38,0,288,87,0.768,1,0.116564,1,0.883436,0.208791,0.789346,1.266871,0.000209
88,38,0,287,88,0.765333,1,0.116923,1,0.883077,0.209366,0.786925,1.270769,0.000221
89,38,0,286,89,0.762667,1,0.117284,1,0.882716,0.209945,0.784504,1.274691,0.000239
90,38,0,285,90,0.76,1,0.117647,1,0.882353,0.210526,0.782082,1.278638,0.000255
91,38,0,284,91,0.757333,1,0.118012,1,0.881988,0.211111,0.779661,1.282609,0.000266
92,38,0,283,92,0.754667,1,0.11838,1,0.88162,0.211699,0.77724,1.286604,0.000271
93,38,0,282,93,0.752,1,0.11875,1,0.88125,0.212291,0.774818,1.290625,0.000279
94,38,0,281,94,0.749333,1,0.119122,1,0.880878,0.212885,0.772397,1.294671,0.00028
95,38,0,280,95,0.746667,1,0.119497,1,0.880503,0.213483,0.769976,1.298742,0.000284
96,38,0,279,96,0.744,1,0.119874,1,0.880126,0.214085,0.767554,1.302839,0.000306
97,38,0,278,97,0.741333,1,0.120253,1,0.879747,0.214689,0.765133,1.306962,0.000335
98,38,0,277,98,0.738667,1,0.120635,1,0.879365,0.215297,0.762712,1.311111,0.000337
99,38,0,276,99,0.736,1,0.121019,1,0.878981,0.215909,0.760291,1.315287,0.000362
100,38,0,275,100,0.733333,1,0.121406,1,0.878594,0.216524,0.757869,1.319489,0.000416
101,38,0,274,101,0.730667,1,0.121795,1,0.878205,0.217143,0.755448,1.323718,0.000427
102,38,0,273,102,0.728,1,0.122186,1,0.877814,0.217765,0.753027,1.327974,0.00044
103,38,0,272,103,0.725333,1,0.122581,1,0.877419,0.218391,0.750605,1.332258,0.000455
104,38,0,271,104,0.722667,1,0.122977,1,0.877023,0.21902,0.748184,1.33657,0.00054
105,38,0,270,105,0.72,1,0.123377,1,0.876623,0.219653,0.745763,1.340909,0.000547
106,38,0,269,106,0.717333,1,0.123779,1,0.876221,0.22029,0.743341,1.345277,0.000553
107,38,0,268,107,0.714667,1,0.124183,1,0.875817,0.22093,0.74092,1.349673,0.000645
108,38,0,267,108,0.712,1,0.12459,1,0.87541,0.221574,0.738499,1.354098,0.000668
109,38,0,266,109,0.709333,1,0.125,1,0.875,0.222222,0.736077,1.358553,0.000695
110,38,0,265,110,0.706667,1,0.125413,1,0.874587,0.222874,0.733656,1.363036,0.000696
111,38,0,264,111,0.704,1,0.125828,1,0.874172,0.223529,0.731235,1.36755,0.000705
112,38,0,263,112,0.701333,1,0.126246,1,0.873754,0.224189,0.728814,1.372093,0.000714
113,38,0,262,113,0.698667,1,0.126667,1,0.873333,0.224852,0.726392,1.376667,0.000725
114,38,0,261,114,0.696,1,0.12709,1,0.87291,0.225519,0.723971,1.381271,0.000786
115,38,0,260,115,0.693333,1,0.127517,1,0.872483,0.22619,0.72155,1.385906,0.000793
116,38,0,259,116,0.690667,1,0.127946,1,0.872054,0.226866,0.719128,1.390572,0.000803
117,38,0,258,117,0.688,1,0.128378,1,0.871622,0.227545,0.716707,1.39527,0.000822
118,38,0,257,118,0.685333,1,0.128814,1,0.871186,0.228228,0.714286,1.4,0.000838
119,38,0,256,119,0.682667,1,0.129252,1,0.870748,0.228916,0.711864,1.404762,0.000852
120,38,0,255,120,0.68,1,0.129693,1,0.870307,0.229607,0.709443,1.409556,0.00086
121,38,0,254,121,0.677333,1,0.130137,1,0.869863,0.230303,0.707022,1.414384,0.000916
122,38,0,253,122,0.674667,1,0.130584,1,0.869416,0.231003,0.7046,1.419244,0.000919
123,38,0,252,123,0.672,1,0.131034,1,0.868966,0.231707,0.702179,1.424138,0.001104
124,38,0,251,124,0.669333,1,0.131488,1,0.868512,0.232416,0.699758,1.429066,0.001107
125,38,0,250,125,0.666667,1,0.131944,1,0.868056,0.233129,0.697337,1.434028,0.001125
126,38,0,249,126,0.664,1,0.132404,1,0.867596,0.233846,0.694915,1.439024,0.001154
127,38,0,248,127,0.661333,1,0.132867,1,0.867133,0.234568,0.692494,1.444056,0.001221
128,38,0,247,128,0.658667,1,0.133333,1,0.866667,0.235294,0.690073,1.449123,0.001245
129,38,0,246,129,0.656,1,0.133803,1,0.866197,0.236025,0.687651,1.454225,0.001349
130,38,0,245,130,0.653333,1,0.134276,1,0.865724,0.23676,0.68523,1.459364,0.001367
131,38,0,244,131,0.650667,1,0.134752,1,0.865248,0.2375,0.682809,1.464539,0.001397
132,38,0,243,132,0.648,1,0.135231,1,0.864769,0.238245,0.680387,1.469751,0.001424
133,38,0,242,133,0.645333,1,0.135714,1,0.864286,0.238994,0.677966,1.475,0.001468
134,38,0,241,134,0.642667,1,0.136201,1,0.863799,0.239748,0.675545,1.480287,0.001498
135,38,0,240,135,0.64,1,0.136691,1,0.863309,0.240506,0.673123,1.485612,0.001573
136,38,0,239,136,0.637333,1,0.137184,1,0.862816,0.24127,0.670702,1.490975,0.001597
137,38,0,238,137,0.634667,1,0.137681,1,0.862319,0.242038,0.668281,1.496377,0.001667
138,38,0,237,138,0.632,1,0.138182,1,0.861818,0.242812,0.66586,1.501818,0.001686
139,38,0,236,139,0.629333,1,0.138686,1,0.861314,0.24359,0.663438,1.507299,0.001713
140,38,0,235,140,0.626667,1,0.139194,1,0.860806,0.244373,0.661017,1.512821,0.00188
141,38,0,234,141,0.624,1,0.139706,1,0.860294,0.245161,0.658596,1.518382,0.001985
142,38,0,233,142,0.621333,1,0.140221,1,0.859779,0.245955,0.656174,1.523985,0.001992
143,38,0,232,143,0.618667,1,0.140741,1,0.859259,0.246753,0.653753,1.52963,0.002012
144,38,0,231,144,0.616,1,0.141264,1,0.858736,0.247557,0.651332,1.535316,0.002033
145,38,0,230,145,0.613333,1,0.141791,1,0.858209,0.248366,0.64891,1.541045,0.002125
146,38,0,229,146,0.610667,1,0.142322,1,0.857678,0.24918,0.646489,1.546816,0.002179
147,38,0,228,147,0.608,1,0.142857,1,0.857143,0.25,0.644068,1.552632,0.00218
148,38,0,227,148,0.605333,1,0.143396,1,0.856604,0.250825,0.641646,1.558491,0.00233
149,38,0,226,149,0.602667,1,0.143939,1,0.856061,0.251656,0.639225,1.564394,0.002375
150,38,0,225,150,0.6,1,0.144487,1,0.855513,0.252492,0.636804,1.570342,0.002409
151,38,0,224,151,0.597333,1,0.145038,1,0.854962,0.253333,0.634383,1.576336,0.00243
152,38,0,223,152,0.594667,1,0.145594,1,0.854406,0.254181,0.631961,1.582375,0.00247
153,38,0,222,153,0.592,1,0.146154,1,0.853846,0.255034,0.62954,1.588462,0.002566
154,38,0,221,154,0.589333,1,0.146718,1,0.853282,0.255892,0.627119,1.594595,0.002605
155,38,0,220,155,0.586667,1,0.147287,1,0.852713,0.256757,0.624697,1.600775,0.002832
156,38,0,219,156,0.584,1,0.14786,1,0.85214,0.257627,0.622276,1.607004,0.002992
157,38,0,218,157,0.581333,1,0.148438,1,0.851563,0.258503,0.619855,1.613281,0.003106
158,38,0,217,158,0.578667,1,0.14902,1,0.85098,0.259386,0.617433,1.619608,0.003248
159,38,0,216,159,0.576,1,0.149606,1,0.850394,0.260274,0.615012,1.625984,0.003437
160,38,0,215,160,0.573333,1,0.150198,1,0.849802,0.261168,0.612591,1.632411,0.003658
161,38,0,214,161,0.570667,1,0.150794,1,0.849206,0.262069,0.610169,1.638889,0.003731
162,38,0,213,162,0.568,1,0.151394,1,0.848606,0.262976,0.607748,1.645418,0.003762
163,38,0,212,163,0.565333,1,0.152,1,0.848,0.263889,0.605327,1.652,0.003931
164,38,0,211,164,0.562667,1,0.15261,1,0.84739,0.264808,0.602906,1.658635,0.004254
165,38,0,210,165,0.56,1,0.153226,1,0.846774,0.265734,0.600484,1.665323,0.004438
166,38,0,209,166,0.557333,1,0.153846,1,0.846154,0.266667,0.598063,1.672065,0.004534
167,38,0,208,167,0.554667,1,0.154472,1,0.845528,0.267606,0.595642,1.678862,0.004607
168,38,0,207,168,0.552,1,0.155102,1,0.844898,0.268551,0.59322,1.685714,0.004746
169,38,0,206,169,0.549333,1,0.155738,1,0.844262,0.269504,0.590799,1.692623,0.004802
170,38,0,205,170,0.546667,1,0.156379,1,0.843621,0.270463,0.588378,1.699588,0.004828
171,38,0,204,171,0.544,1,0.157025,1,0.842975,0.271429,0.585956,1.706612,0.005026
172,38,0,203,172,0.541333,1,0.157676,1,0.842324,0.272401,0.583535,1.713693,0.005313
173,38,0,202,173,0.538667,1,0.158333,1,0.841667,0.273381,0.581114,1.720833,0.005473
174,38,0,201,174,0.536,1,0.158996,1,0.841004,0.274368,0.578692,1.728033,0.006158
175,38,0,200,175,0.533333,1,0.159664,1,0.840336,0.275362,0.576271,1.735294,0.006267
176,38,0,199,176,0.530667,1,0.160338,1,0.839662,0.276364,0.57385,1.742616,0.006391
177,38,0,198,177,0.528,1,0.161017,1,0.838983,0.277372,0.571429,1.75,0.006912
178,38,0,197,178,0.525333,1,0.161702,1,0.838298,0.278388,0.569007,1.757447,0.007047
179,38,0,196,179,0.522667,1,0.162393,1,0.837607,0.279412,0.566586,1.764957,0.007052
180,38,0,195,180,0.52,1,0.16309,1,0.83691,0.280443,0.564165,1.772532,0.007245
181,38,0,194,181,0.517333,1,0.163793,1,0.836207,0.281481,0.561743,1.780172,0.007634
182,38,0,193,182,0.514667,1,0.164502,1,0.835498,0.282528,0.559322,1.787879,0.008298
183,38,0,192,183,0.512,1,0.165217,1,0.834783,0.283582,0.556901,1.795652,0.008328
184,38,0,191,184,0.509333,1,0.165939,1,0.834061,0.284644,0.554479,1.803493,0.008624
185,38,0,190,185,0.506667,1,0.166667,1,0.833333,0.285714,0.552058,1.811404,0.00931
186,38,0,189,186,0.504,1,0.167401,1,0.832599,0.286792,0.549637,1.819383,0.00939
187,38,0,188,187,0.501333,1,0.168142,1,0.831858,0.287879,0.547215,1.827434,0.009444
188,38,0,187,188,0.498667,1,0.168889,1,0.831111,0.288973,0.544794,1.835556,0.009582
189,38,0,186,189,0.496,1,0.169643,1,0.830357,0.290076,0.542373,1.84375,0.009762
190,38,0,185,190,0.493333,1,0.170404,1,0.829596,0.291188,0.539952,1.852018,0.009931
191,37,1,185,190,0.493333,0.973684,0.166667,0.973684,0.833333,0.284615,0.53753,1.811404,0.010153
192,37,1,184,191,0.490667,0.973684,0.167421,0.973684,0.832579,0.285714,0.535109,1.8196,0.010582
193,37,1,183,192,0.488,0.973684,0.168182,0.973684,0.831818,0.286822,0.532688,1.827871,0.01077
194,37,1,182,193,0.485333,0.973684,0.16895,0.973684,0.83105,0.287938,0.530266,1.836217,0.010891
195,37,1,181,194,0.482667,0.973684,0.169725,0.973684,0.830275,0.289062,0.527845,1.84464,0.01107
196,37,1,180,195,0.48,0.973684,0.170507,0.973684,0.829493,0.290196,0.525424,1.853141,0.011083
197,36,2,180,195,0.48,0.947368,0.166667,0.947368,0.833333,0.283465,0.523002,1.811404,0.011268
198,36,2,179,196,0.477333,0.947368,0.167442,0.947368,0.832558,0.284585,0.520581,1.819829,0.011465
199,36,2,178,197,0.474667,0.947368,0.168224,0.947368,0.831776,0.285714,0.51816,1.828333,0.012434
200,36,2,177,198,0.472,0.947368,0.169014,0.947368,0.830986,0.286853,0.515738,1.836916,0.012686
201,36,2,176,199,0.469333,0.947368,0.169811,0.947368,0.830189,0.288,0.513317,1.845581,0.012907
202,36,2,175,200,0.466667,0.947368,0.170616,0.947368,0.829384,0.289157,0.510896,1.854328,0.012945
203,36,2,174,201,0.464,0.947368,0.171429,0.947368,0.828571,0.290323,0.508475,1.863158,0.014762
204,36,2,173,202,0.461333,0.947368,0.172249,0.947368,0.827751,0.291498,0.506053,1.872073,0.01497
205,36,2,172,203,0.458667,0.947368,0.173077,0.947368,0.826923,0.292683,0.503632,1.881073,0.015197
206,36,2,171,204,0.456,0.947368,0.173913,0.947368,0.826087,0.293878,0.501211,1.89016,0.015813
207,36,2,170,205,0.453333,0.947368,0.174757,0.947368,0.825243,0.295082,0.498789,1.899336,0.016025
208,36,2,169,206,0.450667,0.947368,0.17561,0.947368,0.82439,0.296296,0.496368,1.908601,0.016246
209,36,2,168,207,0.448,0.947368,0.176471,0.947368,0.823529,0.297521,0.493947,1.917957,0.016602
210,36,2,167,208,0.445333,0.947368,0.17734,0.947368,0.82266,0.298755,0.491525,1.927405,0.017439
211,36,2,166,209,0.442667,0.947368,0.178218,0.947368,0.821782,0.3,0.489104,1.936946,0.017498
212,36,2,165,210,0.44,0.947368,0.179104,0.947368,0.820896,0.301255,0.486683,1.946583,0.017829
213,35,3,165,210,0.44,0.921053,0.175,0.921053,0.825,0.294118,0.484262,1.901974,0.017838
214,35,3,164,211,0.437333,0.921053,0.175879,0.921053,0.824121,0.295359,0.48184,1.911531,0.017879
215,35,3,163,212,0.434667,0.921053,0.176768,0.921053,0.823232,0.29661,0.479419,1.921186,0.018067
216,35,3,162,213,0.432,0.921053,0.177665,0.921053,0.822335,0.297872,0.476998,1.930938,0.01839
217,35,3,161,214,0.429333,0.921053,0.178571,0.921053,0.821429,0.299145,0.474576,1.940789,0.018583
218,35,3,160,215,0.426667,0.921053,0.179487,0.921053,0.820513,0.300429,0.472155,1.950742,0.018623
219,35,3,159,216,0.424,0.921053,0.180412,0.921053,0.819588,0.301724,0.469734,1.960798,0.018712
220,35,3,158,217,0.421333,0.921053,0.181347,0.921053,0.818653,0.30303,0.467312,1.970957,0.019046
221,35,3,157,218,0.418667,0.921053,0.182292,0.921053,0.817708,0.304348,0.464891,1.981223,0.019074
222,35,3,156,219,0.416,0.921053,0.183246,0.921053,0.816754,0.305677,0.46247,1.991595,0.019131
223,35,3,155,220,0.413333,0.921053,0.184211,0.921053,0.815789,0.307018,0.460048,2.002078,0.019186
224,35,3,154,221,0.410667,0.921053,0.185185,0.921053,0.814815,0.30837,0.457627,2.012671,0.019311
225,35,3,153,222,0.408,0.921053,0.18617,0.921053,0.81383,0.309735,0.455206,2.023376,0.021913
226,35,3,152,223,0.405333,0.921053,0.187166,0.921053,0.812834,0.311111,0.452785,2.034196,0.022297
227,35,3,151,224,0.402667,0.921053,0.188172,0.921053,0.811828,0.3125,0.450363,2.045133,0.022976
228,35,3,150,225,0.4,0.921053,0.189189,0.921053,0.810811,0.313901,0.447942,2.056188,0.023651
229,35,3,149,226,0.397333,0.921053,0.190217,0.921053,0.809783,0.315315,0.445521,2.067363,0.024966
230,35,3,148,227,0.394667,0.921053,0.191257,0.921053,0.808743,0.316742,0.443099,2.07866,0.025177
231,35,3,147,228,0.392,0.921053,0.192308,0.921053,0.807692,0.318182,0.440678,2.090081,0.025306
232,35,3,146,229,0.389333,0.921053,0.19337,0.921053,0.80663,0.319635,0.438257,2.101628,0.025661
233,35,3,145,230,0.386667,0.921053,0.194444,0.921053,0.805556,0.321101,0.435835,2.113304,0.02605
234,35,3,144,231,0.384,0.921053,0.195531,0.921053,0.804469,0.322581,0.433414,2.12511,0.026433
