@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
123,68.833333,0,242.710398,101.456269,0.705212,1,0.220943,1,0.779057,0.361922,0.754343,1.325657,0.000011
124,68.833333,0,241.634877,102.53179,0.702087,1,0.221708,1,0.778292,0.362948,0.751739,1.330249,0.000011
125,68.833333,0,241.041486,103.125181,0.700363,1,0.222133,1,0.777867,0.363517,0.750302,1.332796,0.000012
126,68.833333,0,239.965965,104.200701,0.697238,1,0.222906,1,0.777094,0.364552,0.747698,1.337438,0.000012
127,68.833333,0,238.531937,105.634729,0.693071,1,0.223946,1,0.776054,0.365941,0.744226,1.343678,0.000012
128,68.833333,0,237.456417,106.71025,0.689946,1,0.224733,1,0.775267,0.366991,0.741622,1.348396,0.000013
129,68.833333,0,236.863026,107.303641,0.688222,1,0.225169,1,0.774831,0.367572,0.740185,1.351014,0.000014
130,68.833333,0,236.269635,107.897032,0.686498,1,0.225607,1,0.774393,0.368155,0.738748,1.353641,0.000014
131,68.833333,0,234.835607,109.331059,0.682331,1,0.226672,1,0.773328,0.369573,0.735276,1.360034,0.000014
132,68.833333,0,234.242216,109.92445,0.680607,1,0.227116,1,0.772884,0.370162,0.733839,1.362697,0.000016
133,68.833333,0,233.648826,110.517841,0.678883,1,0.227562,1,0.772438,0.370754,0.732402,1.36537,0.000023
134,68.833333,0,232.214798,111.951869,0.674716,1,0.228646,1,0.771354,0.372191,0.72893,1.371874,0.000023
135,68.833333,0,230.78077,113.385897,0.670549,1,0.22974,1,0.77026,0.37364,0.725458,1.37844,0.000025
136,68.833333,0,230.187379,113.979287,0.668825,1,0.230196,1,0.769804,0.374243,0.724021,1.381175,0.000028
137,68.833333,0,229.632272,114.534395,0.667212,1,0.230624,1,0.769376,0.374808,0.722677,1.383744,0.000028
138,68.833333,0,229.038881,115.127786,0.665488,1,0.231083,1,0.768917,0.375415,0.72124,1.386501,0.000031
139,68.833333,0,228.44549,115.721177,0.663764,1,0.231545,1,0.768455,0.376023,0.719803,1.389268,0.000038
140,68.833333,0,227.890383,116.276284,0.662151,1,0.231978,1,0.768022,0.376594,0.718459,1.391867,0.000046
141,68.833333,0,227.296992,116.869675,0.660427,1,0.232443,1,0.767557,0.377207,0.717023,1.394656,0.000067
142,68.833333,0,226.741884,117.424782,0.658814,1,0.232879,1,0.767121,0.377781,0.715678,1.397275,0.00007
143,68.833333,0,225.307857,118.85881,0.654648,1,0.234015,1,0.765985,0.379274,0.712206,1.404088,0.000075
144,68.833333,0,224.232336,119.934331,0.651523,1,0.234873,1,0.765127,0.380401,0.709602,1.40924,0.000081
145,68.833333,0,222.798308,121.368359,0.647356,1,0.236028,1,0.763972,0.381914,0.70613,1.41617,0.000102
146,68.833333,0,221.722787,122.44388,0.644231,1,0.236902,1,0.763098,0.383057,0.703526,1.421412,0.000109
147,68.833333,0,220.288759,123.877907,0.640064,1,0.238077,1,0.761923,0.384592,0.700053,1.428462,0.00011
148,68.833333,0,219.695369,124.471298,0.63834,1,0.238567,1,0.761433,0.38523,0.698617,1.4314,0.000113
149,68.833333,0,219.101978,125.064689,0.636616,1,0.239058,1,0.760942,0.385871,0.69718,1.43435,0.000114
150,68.833333,0,218.54687,125.619796,0.635003,1,0.23952,1,0.76048,0.386472,0.695836,1.437121,0.000121
151,68.833333,0,217.953479,126.213187,0.633279,1,0.240016,1,0.759984,0.387117,0.694399,1.440094,0.000125
152,68.833333,0,217.360089,126.806578,0.631555,1,0.240513,1,0.759487,0.387764,0.692962,1.44308,0.000132
153,68.833333,0,216.284568,127.882099,0.62843,1,0.241421,1,0.758579,0.388942,0.690358,1.448524,0.000134
154,68.833333,0,215.691177,128.47549,0.626706,1,0.241924,1,0.758076,0.389596,0.688921,1.451545,0.00014
155,68.833333,0,215.097786,129.068881,0.624981,1,0.24243,1,0.75757,0.390251,0.687485,1.454578,0.000144
156,68.833333,0,213.663758,130.502908,0.620815,1,0.24366,1,0.75634,0.391844,0.684012,1.461962,0.000168
157,68.833333,0,213.108651,131.058016,0.619202,1,0.24414,1,0.75586,0.392464,0.682668,1.46484,0.000169
158,68.833333,0,212.553543,131.613123,0.617589,1,0.244622,1,0.755378,0.393086,0.681324,1.46773,0.0002
159,68.833333,0,211.960152,132.206514,0.615865,1,0.245139,1,0.754861,0.393753,0.679887,1.470832,0.000208
160,68.833333,0,211.405045,132.761622,0.614252,1,0.245624,1,0.754376,0.394379,0.678543,1.473745,0.000224
161,68.833333,0,210.849937,133.316729,0.612639,1,0.246112,1,0.753888,0.395007,0.677199,1.47667,0.000236
162,68.833333,0,210.29483,133.871837,0.611026,1,0.246601,1,0.753399,0.395638,0.675855,1.479607,0.000244
163,68.833333,0,208.860802,135.305865,0.606859,1,0.247875,1,0.752125,0.397275,0.672383,1.487248,0.000255
164,68.833333,0,208.267411,135.899255,0.605135,1,0.248405,1,0.751595,0.397956,0.670946,1.490433,0.000276
165,68.833333,0,206.833384,137.333283,0.600969,1,0.249698,1,0.750302,0.399613,0.667474,1.498186,0.000282
166,68.833333,0,206.278276,137.888391,0.599356,1,0.250201,1,0.749799,0.400258,0.66613,1.501209,0.000284
167,68.833333,0,205.202755,138.963911,0.596231,1,0.251183,1,0.748817,0.401513,0.663526,1.507101,0.000297
168,68.833333,0,203.768727,140.397939,0.592064,1,0.252505,1,0.747495,0.4032,0.660053,1.515029,0.000299
169,68.833333,0,203.21362,140.953047,0.590451,1,0.25302,1,0.74698,0.403856,0.658709,1.51812,0.000317
