Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules,measureAttributesUsed,measureNumIterations,measureOutOfBagError
bird_clean,1,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,372.0,41.0,25.0,16.0,0.0,60.97560975609756,39.02439024390244,0.0,0.4657980456026058,0.24444444444444452,0.34410771196604667,93.41772151898739,95.00892245991544,97.4636464797526,2222.980680853663,-2125.5170343739105,2.3771621092622586,54.21904099643081,-51.84187888716855,16.053234590581702,0.3915423070873586,16.470997310691274,0.8181818181818182,9.0,0.06666666666666667,2.0,0.9333333333333333,28.0,0.18181818181818182,2.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7515151515151515,0.8848484848484849,0.7333374232053497,0.6097560975609756,0.15918138491729744,0.8408186150827026,0.3902439024390244,NaN,0.6097560975609756,NaN,NaN,0.7262703252746789,0.4752304617447002,NaN,0.6097560975609756,0.014,0.0,0.01,0.0,10.0,0.0,11161.0,45121.0,6394.0,95.1219512195122,84.14634146341461,?,?,?,?,?,?,?
bird_clean,1,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,372.0,41.0,23.0,18.0,0.0,56.09756097560975,43.90243902439025,0.0,0.4014598540145986,0.24281842818428184,0.34163113702501496,92.7963176064442,94.32513448203407,97.4636464797526,2221.7944620448807,-2124.330815565128,2.3771621092622586,54.190108830362945,-51.81294672110068,16.9976797446048,0.4145775547464585,17.440020313764833,0.8181818181818182,9.0,0.23333333333333334,7.0,0.7666666666666667,23.0,0.18181818181818182,2.0,0.5625,0.8181818181818182,0.6666666666666666,0.531215016673469,0.8333333333333334,0.5867279062401015,0.5609756097560976,0.16020932623119336,0.8397906737688067,0.43902439024390244,NaN,0.5609756097560976,NaN,NaN,0.7766598985987498,0.44535596137618744,NaN,0.5609756097560976,0.01,0.0,0.01,0.0,10.0,0.0,11161.0,45121.0,6394.0,95.1219512195122,84.14634146341461,?,?,?,?,?,?,?
bird_clean,2,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,371.0,42.0,26.0,16.0,0.0,61.904761904761905,38.095238095238095,0.0,0.4870229007633588,0.24285714285714283,0.34159084201859113,92.41528478731071,93.86339992372751,101.6072880129108,2224.1506058551063,-2122.5433178421954,2.4192211431645427,52.95596680607396,-50.53674566290941,18.250754448803953,0.4345417725905703,17.962052531590952,0.9090909090909091,10.0,0.16129032258064516,5.0,0.8387096774193549,26.0,0.09090909090909091,1.0,0.6666666666666666,0.9090909090909091,0.7692307692307692,0.6861759295700173,0.9105571847507331,0.7249417249417249,0.6190476190476191,0.14069830198862457,0.8593016980113755,0.38095238095238093,NaN,0.6190476190476191,NaN,NaN,0.794009789067999,0.4996311750071148,NaN,0.6190476190476191,0.015,0.0,0.01,0.0,10.0,0.0,11161.0,45004.0,6511.0,95.23809523809524,85.31746031746032,?,?,?,?,?,?,?
bird_clean,2,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,371.0,42.0,24.0,18.0,0.0,57.142857142857146,42.857142857142854,0.0,0.4193548387096773,0.2439153439153439,0.34308487439781493,92.81796576677613,94.27393481360154,101.6072880129108,3294.1326839471085,-3192.5253959341976,2.4192211431645427,78.43173057016925,-76.0125094270047,18.17837333602481,0.43281841276249544,17.890816388795812,0.7272727272727273,8.0,0.1935483870967742,6.0,0.8064516129032258,25.0,0.2727272727272727,3.0,0.5714285714285714,0.7272727272727273,0.64,0.4977957276938643,0.7771260997067448,0.5292624042624043,0.5714285714285714,0.16497695852534563,0.8350230414746543,0.42857142857142855,NaN,0.5714285714285714,NaN,NaN,0.7658842561340743,0.46886664922379206,NaN,0.5714285714285714,0.009,0.0,0.01,0.0,10.0,0.0,11161.0,45004.0,6511.0,92.85714285714286,83.7301587301587,?,?,?,?,?,?,?
bird_clean,2,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,371.0,42.0,22.0,20.0,0.0,52.38095238095238,47.61904761904762,0.0,0.3523515805705475,0.24814814814814806,0.3493506195488836,94.42868968463773,95.99565586285291,101.6072880129108,2228.6082432361004,-2127.0009552231895,2.4192211431645427,53.06210102943096,-50.642879886266414,15.327793028614906,0.3649474530622597,15.085328354268514,0.8181818181818182,9.0,0.22580645161290322,7.0,0.7741935483870968,24.0,0.18181818181818182,2.0,0.5625,0.8181818181818182,0.6666666666666666,0.5363243494426653,0.8695014662756598,0.5974025974025975,0.5238095238095238,0.17664300244945408,0.8233569975505458,0.47619047619047616,NaN,0.5238095238095238,NaN,NaN,0.7194171661913598,0.39146671823690465,NaN,0.5238095238095238,0.019,0.0,0.02,0.0,20.0,0.0,11161.0,45004.0,6511.0,95.23809523809524,84.1269841269841,?,?,?,?,?,?,?
bird_clean,2,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,372.0,41.0,24.0,17.0,0.0,58.53658536585366,41.46341463414634,0.0,0.4383561643835616,0.24336043360433596,0.34237071356993803,93.00345224395858,94.52933324935697,97.46364647975257,2222.3026089485497,-2124.838962468797,2.3771621092622577,54.2025026572817,-51.82534054801944,17.39522219164353,0.4242737119913056,17.84790824059438,0.8181818181818182,9.0,0.26666666666666666,8.0,0.7333333333333333,22.0,0.18181818181818182,2.0,0.5294117647058824,0.8181818181818182,0.6428571428571428,0.4960030379605275,0.8121212121212121,0.6152140542384446,0.5853658536585366,0.1489673862255864,0.8510326137744135,0.4146341463414634,NaN,0.5853658536585366,NaN,NaN,0.7689399755619515,0.4690665056667096,NaN,0.5853658536585366,0.01,0.0,0.0,0.0,0.0,0.0,11161.0,45121.0,6394.0,95.1219512195122,84.1463414634146,?,?,?,?,?,?,?
bird_clean,2,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,372.0,41.0,26.0,15.0,0.0,63.41463414634146,36.58536585365854,0.0,0.49173553719008267,0.24173441734417342,0.34004091363378053,92.70207852193995,94.2506896644182,96.60983393767623,2220.8286777602184,-2124.218843822542,2.3563374131140544,54.16655311610289,-51.810215702988835,16.694330774891036,0.4071787993875862,17.280156785758145,1.0,12.0,0.20689655172413793,6.0,0.7931034482758621,23.0,0.0,0.0,0.6666666666666666,1.0,0.8,0.7271420990314809,0.9310344827586207,0.75,0.6341463414634146,0.14468273993084757,0.8553172600691524,0.36585365853658536,NaN,0.6341463414634146,NaN,NaN,0.7808034506100108,0.4989400821225826,NaN,0.6341463414634146,0.009,0.0,0.01,0.0,10.0,0.0,11161.0,45121.0,6394.0,95.1219512195122,84.55284552845526,?,?,?,?,?,?,?
bird_clean,2,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,372.0,41.0,26.0,15.0,0.0,63.41463414634146,36.58536585365854,0.0,0.49131513647642683,0.24281842818428181,0.34173688881118053,93.11778290993071,94.72077083322672,96.60983393767623,2221.6587527587762,-2125.0489188211,2.3563374131140544,54.18679884777503,-51.830461434660975,16.09003544681742,0.39243988894676635,16.654655940302337,0.9166666666666666,11.0,0.10344827586206896,3.0,0.896551724137931,26.0,0.08333333333333333,1.0,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.780280787538259,0.9353448275862069,0.8059440559440558,0.6341463414634146,0.15138772077375945,0.8486122792262406,0.36585365853658536,NaN,0.6341463414634146,NaN,NaN,0.7608523966808239,0.5158324785681689,NaN,0.6341463414634146,0.014,0.0,0.01,0.0,10.0,0.0,11161.0,45121.0,6394.0,95.1219512195122,84.14634146341461,?,?,?,?,?,?,?
bird_clean,2,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,372.0,41.0,22.0,19.0,0.0,53.65853658536585,46.34146341463415,0.0,0.33983050847457635,0.24336043360433596,0.34231793966387186,93.78978779840843,95.41443513191916,95.28611320777746,1151.4383182346553,-1056.152205026878,2.324051541653109,28.083861420357447,-25.75980987870434,15.645992113402066,0.3816095637415138,16.420012934397878,1.0,12.0,0.3793103448275862,11.0,0.6206896551724138,18.0,0.0,0.0,0.5217391304347826,1.0,0.6857142857142856,0.5690677296768112,0.8620689655172413,0.6,0.5365853658536586,0.19292273770827176,0.8070772622917282,0.4634146341463415,NaN,0.5365853658536586,NaN,NaN,0.7721619652443875,0.4336808140218667,NaN,0.5365853658536586,0.009,0.0,0.01,0.0,10.0,0.0,11161.0,45121.0,6394.0,97.5609756097561,84.9593495934959,?,?,?,?,?,?,?
bird_clean,2,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,372.0,41.0,26.0,15.0,0.0,63.41463414634146,36.58536585365854,0.0,0.4908940397350993,0.240650406504065,0.33769504050163934,92.74535809018563,94.12589234427163,95.28611320777746,2219.4888277573336,-2124.2027145495563,2.324051541653109,54.13387384773984,-51.80982230608674,16.535060119527028,0.4032941492567568,17.353063907089243,0.8333333333333334,10.0,0.1724137931034483,5.0,0.8275862068965517,24.0,0.16666666666666666,2.0,0.6666666666666666,0.8333333333333334,0.7407407407407408,0.624318077735104,0.8390804597701149,0.6166124661246613,0.6341463414634146,0.14632847433520269,0.8536715256647972,0.36585365853658536,NaN,0.6341463414634146,NaN,NaN,0.792522161992305,0.4805725313272135,NaN,0.6341463414634146,0.009,0.0,0.0,0.0,0.0,0.0,11161.0,45121.0,6394.0,95.1219512195122,84.1463414634146,?,?,?,?,?,?,?
bird_clean,2,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,372.0,41.0,25.0,16.0,0.0,60.97560975609756,39.02439024390244,0.0,0.45058626465661644,0.24119241192411922,0.3391364771526375,93.01592568015923,94.59863578378696,94.96372456336258,2221.150605855106,-2126.1868812917432,2.316188403984453,54.17440502085624,-51.858216616871786,15.717594093924728,0.3833559535103592,16.551155892624546,0.8333333333333334,10.0,0.1724137931034483,5.0,0.8275862068965517,24.0,0.16666666666666666,2.0,0.6666666666666666,0.8333333333333334,0.7407407407407408,0.624318077735104,0.8477011494252874,0.6216124661246613,0.6097560975609756,0.15994766844220165,0.8400523315577983,0.3902439024390244,NaN,0.6097560975609756,NaN,NaN,0.7882069244946055,0.48085284967701447,NaN,0.6097560975609756,0.014,0.0,0.02,0.0,20.0,0.0,11161.0,45121.0,6394.0,95.1219512195122,83.73983739837395,?,?,?,?,?,?,?
bird_clean,2,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,372.0,41.0,24.0,17.0,0.0,58.53658536585366,41.46341463414634,0.0,0.41032148900169196,0.24173441734417342,0.33998777808948655,93.22495023224947,94.83609743327838,94.96372456336258,2220.2094995441594,-2125.245774980797,2.316188403984453,54.15145120839413,-51.83526280440968,16.239118316572014,0.3960760565017564,17.100338462121712,0.75,9.0,0.3103448275862069,9.0,0.6896551724137931,20.0,0.25,3.0,0.5,0.75,0.6,0.4030896418544079,0.7341954022988506,0.49162311265969805,0.5853658536585366,0.1814249669590292,0.8185750330409708,0.4146341463414634,NaN,0.5853658536585366,NaN,NaN,0.7634673391766924,0.4736200337330617,NaN,0.5853658536585366,0.009,0.0,0.0,0.0,0.0,0.0,11161.0,45121.0,6394.0,95.1219512195122,83.33333333333331,?,?,?,?,?,?,?
bird_clean,3,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,371.0,42.0,23.0,19.0,0.0,54.76190476190476,45.23809523809524,0.0,0.38756715272448206,0.24761904761904754,0.34864312443915335,94.22734919490506,95.80124814385125,101.60728801291083,3297.454612041996,-3195.847324029085,2.4192211431645436,78.510824096238,-76.09160295307345,15.137123176092194,0.36040769466886174,14.89767463744213,0.8181818181818182,9.0,0.1935483870967742,6.0,0.8064516129032258,25.0,0.18181818181818182,2.0,0.6,0.8181818181818182,0.6923076923076923,0.5731587176408379,0.8519061583577713,0.5847975553857908,0.5476190476190477,0.16819446174284886,0.8318055382571511,0.4523809523809524,NaN,0.5476190476190477,NaN,NaN,0.7259089410071705,0.4070648412845017,NaN,0.5476190476190477,0.009,0.0,0.01,0.0,10.0,0.0,11161.0,45004.0,6511.0,92.85714285714286,83.7301587301587,?,?,?,?,?,?,?
bird_clean,3,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,371.0,42.0,25.0,17.0,0.0,59.523809523809526,40.476190476190474,0.0,0.4494988434849653,0.2444444444444444,0.3440089412725854,93.01930625650884,94.52785279954719,101.60728801291083,2224.887571449272,-2123.280283436361,2.4192211431645436,52.97351360593505,-50.554292462770505,17.63810486810931,0.4199548778121264,17.359094227441744,1.0,11.0,0.16129032258064516,5.0,0.8387096774193549,26.0,0.0,0.0,0.6875,1.0,0.8148148148148148,0.759350316537635,0.9516129032258065,0.7857142857142857,0.5952380952380952,0.1502221115124341,0.849777888487566,0.40476190476190477,NaN,0.5952380952380952,NaN,NaN,0.777289918752446,0.46934249325553673,NaN,0.5952380952380952,0.012,0.0,0.01,0.0,10.0,0.0,11161.0,45004.0,6511.0,95.23809523809524,84.52380952380952,?,?,?,?,?,?,?
bird_clean,3,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,371.0,42.0,23.0,19.0,0.0,54.76190476190476,45.23809523809524,0.0,0.3813953488372093,0.2444444444444444,0.34395766935319,93.52879581151831,95.09429565607195,99.96117863859719,2225.531427639047,-2125.5702490004496,2.3800280628237425,52.9888435152154,-50.60881545239166,16.169187864226416,0.38498066343396226,16.175467400884706,0.8181818181818182,9.0,0.3548387096774194,11.0,0.6451612903225806,20.0,0.18181818181818182,2.0,0.45,0.8181818181818182,0.5806451612903226,0.40789986277743745,0.8064516129032258,0.49376114081996436,0.5476190476190477,0.1708640946683216,0.8291359053316784,0.4523809523809524,NaN,0.5476190476190477,NaN,NaN,0.7811464479428885,0.45803689774278017,NaN,0.5476190476190477,0.008,0.0,0.0,0.0,0.0,0.0,11161.0,45004.0,6511.0,95.23809523809524,83.7301587301587,?,?,?,?,?,?,?
bird_clean,3,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,372.0,41.0,24.0,17.0,0.0,58.53658536585366,41.46341463414634,0.0,0.4220563847429519,0.2449864498644986,0.344894364776466,94.15109935526536,95.82783285388994,95.81753710543896,2224.4725339499932,-2128.6549968445543,2.3370131001326575,54.25542765731691,-51.91841455718425,13.603771244866282,0.3317992986552752,14.197579749828575,0.8181818181818182,9.0,0.26666666666666666,8.0,0.7333333333333333,22.0,0.18181818181818182,2.0,0.5294117647058824,0.8181818181818182,0.6428571428571428,0.4960030379605275,0.8363636363636363,0.588243057755253,0.5853658536585366,0.16552458381726673,0.8344754161827332,0.4146341463414634,NaN,0.5853658536585366,NaN,NaN,0.7439325560710444,0.4495136796809471,NaN,0.5853658536585366,0.008,0.0,0.01,0.0,10.0,0.0,11161.0,45121.0,6394.0,95.1219512195122,83.33333333333331,?,?,?,?,?,?,?
bird_clean,3,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,372.0,41.0,26.0,15.0,0.0,63.41463414634146,36.58536585365854,0.0,0.48275862068965525,0.24281842818428181,0.3416840170093926,93.58090185676393,95.23774158189993,95.28611320777752,2222.2437152594975,-2126.95760205172,2.3240515416531102,54.2010662258414,-51.877014684188296,14.264912396801098,0.34792469260490483,14.97061000451927,0.9166666666666666,11.0,0.2413793103448276,7.0,0.7586206896551724,22.0,0.08333333333333333,1.0,0.6111111111111112,0.9166666666666666,0.7333333333333334,0.6191246133057899,0.8764367816091954,0.6315987933634992,0.6341463414634146,0.1540970803796708,0.8459029196203293,0.36585365853658536,NaN,0.6341463414634146,NaN,NaN,0.7710505121985358,0.4935169881782266,NaN,0.6341463414634146,0.013,0.001,0.01,0.0,10.0,0.0,11161.0,45121.0,6394.0,95.1219512195122,83.33333333333331,?,?,?,?,?,?,?
bird_clean,3,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,372.0,41.0,23.0,18.0,0.0,56.09756097560975,43.90243902439025,0.0,0.3761622992392224,0.24065040650406505,0.3383898320134893,92.74535809018569,94.3195518986108,95.28611320777752,1148.9464651383257,-1053.6603519305481,2.3240515416531102,28.02308451556892,-25.69903297391581,17.462145144769625,0.4259059791407226,18.326012633858088,0.75,9.0,0.27586206896551724,8.0,0.7241379310344828,21.0,0.25,3.0,0.5294117647058824,0.75,0.6206896551724139,0.4378892067677064,0.7873563218390804,0.5404471544715447,0.5609756097560976,0.18529327717721328,0.8147067228227868,0.43902439024390244,NaN,0.5609756097560976,NaN,NaN,0.7724119550654454,0.43875012834289145,NaN,0.5609756097560976,0.01,0.0,0.01,0.0,10.0,0.0,11161.0,45121.0,6394.0,97.5609756097561,83.73983739837395,?,?,?,?,?,?,?
bird_clean,3,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,372.0,41.0,24.0,17.0,0.0,58.53658536585366,41.46341463414634,0.0,0.4239669421487603,0.24065040650406505,0.3376415357812685,92.28637413394922,93.58564317060619,96.60983393767629,2218.547721446387,-2121.937887508711,2.3563374131140558,54.110920035277736,-51.75458262216368,18.66259489336757,0.455185241301648,19.317489879350113,0.75,9.0,0.3448275862068966,10.0,0.6551724137931034,19.0,0.25,3.0,0.47368421052631576,0.75,0.5806451612903226,0.3696931041493314,0.7025862068965517,0.4702295552367289,0.5853658536585366,0.17157275021026075,0.8284272497897393,0.4146341463414634,NaN,0.5853658536585366,NaN,NaN,0.7968228489675084,0.49006212977065966,NaN,0.5853658536585366,0.009,0.0,0.01,0.0,10.0,0.0,11161.0,45121.0,6394.0,95.1219512195122,83.73983739837395,?,?,?,?,?,?,?
bird_clean,3,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,372.0,41.0,26.0,15.0,0.0,63.41463414634146,36.58536585365854,0.0,0.49173553719008267,0.243360433604336,0.3424762369854719,93.3256351039261,94.92569933604844,96.60983393767629,2222.3957183529424,-2125.785884415266,2.3563374131140558,54.20477361836445,-51.848436205250394,15.737189991682413,0.38383390223615643,16.28942867434654,0.9166666666666666,11.0,0.13793103448275862,4.0,0.8620689655172413,25.0,0.08333333333333333,1.0,0.7333333333333333,0.9166666666666666,0.8148148148148148,0.7356095611574486,0.9367816091954023,0.829004329004329,0.6341463414634146,0.15138772077375945,0.8486122792262406,0.36585365853658536,NaN,0.6341463414634146,NaN,NaN,0.7764308685250653,0.5195352027465417,NaN,0.6341463414634146,0.014,0.0,0.01,0.0,10.0,0.0,11161.0,45121.0,6394.0,95.1219512195122,83.33333333333331,?,?,?,?,?,?,?
bird_clean,3,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,372.0,41.0,27.0,14.0,0.0,65.85365853658537,34.146341463414636,0.0,0.5283483976992605,0.24119241192411922,0.33945596519066085,92.4942263279446,94.08855683871498,96.60983393767629,2220.336824663889,-2123.7269907262125,2.3563374131140558,54.15455669911924,-51.798219286005185,16.997271583460204,0.41456759959659034,17.593728185502595,1.0,12.0,0.10344827586206896,3.0,0.896551724137931,26.0,0.0,0.0,0.8,1.0,0.888888888888889,0.8469010445797932,0.9482758620689655,0.8,0.6585365853658537,0.13459022521259698,0.8654097747874031,0.34146341463414637,NaN,0.6585365853658537,NaN,NaN,0.7989490329061398,0.5149165424105937,NaN,0.6585365853658537,0.008,0.001,0.01,0.0,10.0,0.0,11161.0,45121.0,6394.0,95.1219512195122,83.73983739837395,?,?,?,?,?,?,?
bird_clean,3,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02310061311E7,372.0,41.0,25.0,16.0,0.0,60.97560975609756,39.02439024390244,0.0,0.46096959737058335,0.24173441734417345,0.34009404087629425,92.70207852193998,94.26541518433693,96.60983393767629,2220.5656433543863,-2123.95580941671,2.3563374131140558,54.16013764278991,-51.80380022967586,18.512065283988097,0.45151378741434384,19.161677988112853,0.8333333333333334,10.0,0.1724137931034483,5.0,0.8275862068965517,24.0,0.16666666666666666,2.0,0.6666666666666666,0.8333333333333334,0.7407407407407408,0.624318077735104,0.8189655172413793,0.6043360433604337,0.6097560975609756,0.15477525464909822,0.8452247453509018,0.3902439024390244,NaN,0.6097560975609756,NaN,NaN,0.7731197086327447,0.48834746200549123,NaN,0.6097560975609756,0.009,0.0,0.01,0.0,10.0,0.0,11161.0,45121.0,6394.0,95.1219512195122,83.73983739837395,?,?,?,?,?,?,?
